Cód_IBGE,Município,Sigla UF,Região,Mês/Ano,Vítimas
3201506,Colatina,ES,SUDESTE,mai.-18,3
3201605,Conceição Da Barra,ES,SUDESTE,mai.-18,1
3201704,Conceição Do Castelo,ES,SUDESTE,mai.-18,0
3201803,Divino De São Lourenço,ES,SUDESTE,mai.-18,0
3201902,Domingos Martins,ES,SUDESTE,mai.-18,0
3202009,Dores Do Rio Preto,ES,SUDESTE,mai.-18,0
3202108,Ecoporanga,ES,SUDESTE,mai.-18,0
3202207,Fundão,ES,SUDESTE,mai.-18,1
3202256,Governador Lindenberg,ES,SUDESTE,mai.-18,0
3202306,Guaçuí,ES,SUDESTE,mai.-18,0
3202405,Guarapari,ES,SUDESTE,mai.-18,3
3202454,Ibatiba,ES,SUDESTE,mai.-18,0
3202504,Ibiraçu,ES,SUDESTE,mai.-18,0
3202553,Ibitirama,ES,SUDESTE,mai.-18,0
3202603,Iconha,ES,SUDESTE,mai.-18,0
3202652,Irupi,ES,SUDESTE,mai.-18,1
3202702,Itaguaçu,ES,SUDESTE,mai.-18,0
3202801,Itapemirim,ES,SUDESTE,mai.-18,1
3202900,Itarana,ES,SUDESTE,mai.-18,0
3203007,Iúna,ES,SUDESTE,mai.-18,1
3203056,Jaguaré,ES,SUDESTE,mai.-18,1
3203106,Jerônimo Monteiro,ES,SUDESTE,mai.-18,1
3203130,João Neiva,ES,SUDESTE,mai.-18,0
3203163,Laranja Da Terra,ES,SUDESTE,mai.-18,1
3203205,Linhares,ES,SUDESTE,mai.-18,2
3203304,Mantenópolis,ES,SUDESTE,mai.-18,4
3203320,Marataízes,ES,SUDESTE,mai.-18,0
3203346,Marechal Floriano,ES,SUDESTE,mai.-18,0
3203353,Marilândia,ES,SUDESTE,mai.-18,0
3203403,Mimoso Do Sul,ES,SUDESTE,mai.-18,0
3203502,Montanha,ES,SUDESTE,mai.-18,0
3203601,Mucurici,ES,SUDESTE,mai.-18,0
3203700,Muniz Freire,ES,SUDESTE,mai.-18,0
3203809,Muqui,ES,SUDESTE,mai.-18,0
3203908,Nova Venécia,ES,SUDESTE,mai.-18,0
3204005,Pancas,ES,SUDESTE,mai.-18,0
3204054,Pedro Canário,ES,SUDESTE,mai.-18,1
3204104,Pinheiros,ES,SUDESTE,mai.-18,0
3204203,Piúma,ES,SUDESTE,mai.-18,0
3204252,Ponto Belo,ES,SUDESTE,mai.-18,0
3204302,Presidente Kennedy,ES,SUDESTE,mai.-18,0
3204351,Rio Bananal,ES,SUDESTE,mai.-18,0
3204401,Rio Novo Do Sul,ES,SUDESTE,mai.-18,0
3204500,Santa Leopoldina,ES,SUDESTE,mai.-18,1
3204559,Santa Maria De Jetibá,ES,SUDESTE,mai.-18,0
3204609,Santa Teresa,ES,SUDESTE,mai.-18,0
3204658,São Domingos Do Norte,ES,SUDESTE,mai.-18,0
3204708,São Gabriel Da Palha,ES,SUDESTE,mai.-18,2
3204807,São José Do Calçado,ES,SUDESTE,mai.-18,0
3204906,São Mateus,ES,SUDESTE,mai.-18,1
3204955,São Roque Do Canaã,ES,SUDESTE,mai.-18,0
3205002,Serra,ES,SUDESTE,mai.-18,13
3205010,Sooretama,ES,SUDESTE,mai.-18,1
3205036,Vargem Alta,ES,SUDESTE,mai.-18,0
3205069,Venda Nova Do Imigrante,ES,SUDESTE,mai.-18,0
3205101,Viana,ES,SUDESTE,mai.-18,1
3205150,Vila Pavão,ES,SUDESTE,mai.-18,0
3205176,Vila Valério,ES,SUDESTE,mai.-18,0
3205200,Vila Velha,ES,SUDESTE,mai.-18,16
3205309,Vitória,ES,SUDESTE,mai.-18,11
3200102,Afonso Cláudio,ES,SUDESTE,jun.-18,1
3200136,Águia Branca,ES,SUDESTE,jun.-18,0
3200169,Água Doce Do Norte,ES,SUDESTE,jun.-18,1
3200201,Alegre,ES,SUDESTE,jun.-18,0
3200300,Alfredo Chaves,ES,SUDESTE,jun.-18,0
3200359,Alto Rio Novo,ES,SUDESTE,jun.-18,0
3200409,Anchieta,ES,SUDESTE,jun.-18,0
3200508,Apiacá,ES,SUDESTE,jun.-18,0
3200607,Aracruz,ES,SUDESTE,jun.-18,2
3200706,Atílio Vivacqua,ES,SUDESTE,jun.-18,1
3200805,Baixo Guandu,ES,SUDESTE,jun.-18,0
3200904,Barra De São Francisco,ES,SUDESTE,jun.-18,0
3201001,Boa Esperança,ES,SUDESTE,jun.-18,1
3201100,Bom Jesus Do Norte,ES,SUDESTE,jun.-18,0
3201159,Brejetuba,ES,SUDESTE,jun.-18,1
3201209,Cachoeiro De Itapemirim,ES,SUDESTE,jun.-18,7
3201308,Cariacica,ES,SUDESTE,jun.-18,16
3201407,Castelo,ES,SUDESTE,jun.-18,0
3201506,Colatina,ES,SUDESTE,jun.-18,2
3201605,Conceição Da Barra,ES,SUDESTE,jun.-18,1
3201704,Conceição Do Castelo,ES,SUDESTE,jun.-18,0
3201803,Divino De São Lourenço,ES,SUDESTE,jun.-18,0
3201902,Domingos Martins,ES,SUDESTE,jun.-18,0
3202009,Dores Do Rio Preto,ES,SUDESTE,jun.-18,0
3202108,Ecoporanga,ES,SUDESTE,jun.-18,0
3202207,Fundão,ES,SUDESTE,jun.-18,0
3202256,Governador Lindenberg,ES,SUDESTE,jun.-18,0
3202306,Guaçuí,ES,SUDESTE,jun.-18,0
3202405,Guarapari,ES,SUDESTE,jun.-18,1
3202454,Ibatiba,ES,SUDESTE,jun.-18,0
3202504,Ibiraçu,ES,SUDESTE,jun.-18,0
3202553,Ibitirama,ES,SUDESTE,jun.-18,0
3202603,Iconha,ES,SUDESTE,jun.-18,0
3202652,Irupi,ES,SUDESTE,jun.-18,0
3202702,Itaguaçu,ES,SUDESTE,jun.-18,0
3202801,Itapemirim,ES,SUDESTE,jun.-18,1
3202900,Itarana,ES,SUDESTE,jun.-18,0
3203007,Iúna,ES,SUDESTE,jun.-18,0
3203056,Jaguaré,ES,SUDESTE,jun.-18,3
3203106,Jerônimo Monteiro,ES,SUDESTE,jun.-18,0
3203130,João Neiva,ES,SUDESTE,jun.-18,1
3203163,Laranja Da Terra,ES,SUDESTE,jun.-18,0
3203205,Linhares,ES,SUDESTE,jun.-18,5
3203304,Mantenópolis,ES,SUDESTE,jun.-18,1
3203320,Marataízes,ES,SUDESTE,jun.-18,0
3203346,Marechal Floriano,ES,SUDESTE,jun.-18,0
3203353,Marilândia,ES,SUDESTE,jun.-18,0
3203403,Mimoso Do Sul,ES,SUDESTE,jun.-18,0
3203502,Montanha,ES,SUDESTE,jun.-18,0
3203601,Mucurici,ES,SUDESTE,jun.-18,0
3203700,Muniz Freire,ES,SUDESTE,jun.-18,1
3203809,Muqui,ES,SUDESTE,jun.-18,0
3203908,Nova Venécia,ES,SUDESTE,jun.-18,0
3204005,Pancas,ES,SUDESTE,jun.-18,0
3204054,Pedro Canário,ES,SUDESTE,jun.-18,0
3204104,Pinheiros,ES,SUDESTE,jun.-18,5
3204203,Piúma,ES,SUDESTE,jun.-18,0
3204252,Ponto Belo,ES,SUDESTE,jun.-18,0
3204302,Presidente Kennedy,ES,SUDESTE,jun.-18,0
3204351,Rio Bananal,ES,SUDESTE,jun.-18,0
3204401,Rio Novo Do Sul,ES,SUDESTE,jun.-18,1
3204500,Santa Leopoldina,ES,SUDESTE,jun.-18,0
3204559,Santa Maria De Jetibá,ES,SUDESTE,jun.-18,0
3204609,Santa Teresa,ES,SUDESTE,jun.-18,0
3204658,São Domingos Do Norte,ES,SUDESTE,jun.-18,0
3204708,São Gabriel Da Palha,ES,SUDESTE,jun.-18,1
3204807,São José Do Calçado,ES,SUDESTE,jun.-18,0
3204906,São Mateus,ES,SUDESTE,jun.-18,8
3204955,São Roque Do Canaã,ES,SUDESTE,jun.-18,0
3205002,Serra,ES,SUDESTE,jun.-18,17
3205010,Sooretama,ES,SUDESTE,jun.-18,0
3205036,Vargem Alta,ES,SUDESTE,jun.-18,0
